#C Dover Sole 2011 assessment (Allan Hicks, Chantel Wetzel)

1910    #_styr
2010    #_endyr
1       #_nseas
12      #_months/season
1       #_spawn_seas
3       #N fisheries
4       #N surveys
1       #N_areas
CA%OR%WA%AFSC_Slope%Triennial%NWFSC_Slope%NWFSC_combo
0.5 0.5 0.5 0.825 0.55 0.65 0.65 #timing_in_season
1 1 1 1 1 1 1 #_area_assignments_for_each_fishery_and_survey
1 1 1 #_units of catch:  1=bio; 2=num
0.01 0.01 0.01 #_se of log(catch) only used for init_eq_catch and for Fmethod 2 and 3
2 #_Ngenders
60 #_Nages

0 0 0 #_init_equil_catch_for_each_fishery
101		#_N_lines_of_catch_to_read					
#CA	OR	WA	Year	Season
1970	1	2	3	2	27	0	0	0	0	0	0	0	0	0	0	0.035453054	0.286784593	2.843642281	5.322134661	9.942406151	11.92071881	11.44526243	9.790800716	6.467816011	3.877061902	2.491149509	1.349052284	0.900089225	0.419734312	0.134833844	0.196645858	0.262537355	0	0	0	0	0	0	0	0	0	0	0.198007804	0.550399151	3.347353388	5.874877475	8.472532331	6.819287714	3.728068922	2.368735381	0.580324614	0.374290222	0	0	0	0	0	0	0												
1971	1	2	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0.297387943	0.819679437	3.457532667	6.611184443	4.385088285	5.210517273	4.619281976	7.963697054	2.571412504	0.708556783	1.933500344	2.130462477	1.343516586	0	0.22490355	0.297387943	0	0	0	0	0	0	0	0	0	0	0.522291494	0.297387943	3.235287359	11.53671144	16.28763452	12.08939976	6.501992847	5.026477158	0.964354108	0.446854743	0.258749682	0.258749682	0	0	0	0	0												
1972	1	2	3	2	20	0	0	0	0	0	0	0	0	0	0	0.178264988	0.278679807	1.646898474	6.04612541	8.885354603	10.77523605	11.06524783	7.362976351	4.920347004	2.884582	1.999081522	1.42522917	0.988419036	0.365888493	0.326320274	0.241781435	0.231427904	0	0	0	0	0	0	0	0	0	0.053006172	0	0.603899923	3.540316452	9.270377513	11.66196497	7.705254553	4.42996025	2.102854317	0.576428236	0.086218229	0.207526897	0.08856588	0.051766249	0	0	0	0												
1973	1	2	3	2	24	0	0	0	0	0	0	0	0	0	0	0.242382701	1.259637237	4.747603902	9.822118555	11.92519187	11.22659576	9.252426996	6.607267818	4.860238278	3.322779344	2.176174393	1.476333032	0.866786243	0.612957975	0.370285745	0.170150029	0	0	0	0	0	0	0	0.037820064	0	0	0.054361106	0.106345355	1.107801742	3.234492609	6.558633896	8.421293968	5.478934333	3.15432663	1.445950673	0.953814098	0.354543874	0.152751776	0	0	0	0	0	0												
1974	1	2	3	2	22	0	0	0	0	0	0	0	0	0	0.051147397	0.200539139	1.349707874	2.938333551	8.398746538	14.77340479	12.71221323	10.27498664	7.253023337	4.7694765	3.243723953	1.957662661	1.132920255	0.658471335	0.407714334	0.088758952	0.08353077	0.035163383	0	0	0	0	0	0	0	0	0.060566368	0	0.640824996	2.064053738	4.252948912	7.00991607	6.796094009	4.930914259	2.608220172	0.696631559	0.28808833	0.179729122	0.092995956	0	0.049491865	0	0	0	0												
1975	1	2	3	2	16	0	0	0	0	0	0	0	0	0	0	0	0.274165987	1.873475717	4.141352901	8.663564873	13.41193009	10.9086557	8.694765334	5.203183686	2.93676801	1.677727296	0.746619804	0.775410518	0.494912248	0.180341389	0	0	0	0	0	0	0	0	0	0	0	0	0.065851091	1.145256145	2.911856831	6.643158716	11.1948255	8.492414908	5.14428372	3.209513291	0.848980583	0.116003554	0.115679044	0.070960057	0	0	0.058343003	0	0												
1976	1	2	3	2	11	0	0	0	0	0	0	0	0	0	0	0.178335704	0.648953937	1.306137766	4.554157984	14.0035104	13.81179123	13.31639505	7.848024943	6.464018671	4.166713746	3.023115796	2.431815105	1.841534345	0.341821112	0.23424059	0	0	0	0	0	0	0	0	0	0	0	0	0.324476968	0.79805088	3.62273622	5.841285219	6.613987967	4.414218935	1.616664994	1.858098932	0.371025744	0.368887765	0	0	0	0	0	0	0												
1977	1	2	3	2	12	0	0	0	0	0	0	0	0	0	0	0.079707384	0.316367045	3.395791718	5.943549259	10.0427129	11.18715222	11.27512285	7.702426894	4.504435156	3.579418677	3.309272936	1.449689753	0.659763047	0.200550074	0.30058767	0.331455943	0	0	0	0	0	0	0	0	0	0	0	0.09252944	0.969253703	4.130607397	7.10405114	8.221939401	6.236898975	5.161110637	2.459269985	0.843018862	0.32708636	0.176230577	0	0	0	0	0	0												
1978	1	2	3	2	5	0	0	0	0	0	0	0	0	0.305241616	0.305241616	0.915724849	3.448343992	4.721228265	9.030765312	6.410220848	6.543840651	3.181372425	4.76927434	3.752521577	2.023180654	2.493544855	0.806102753	0.736552207	0.69141025	0.169090733	0	0.338181465	0	0	0	0	0	0	0	0	0	0	2.01558775	5.832207845	9.276777575	9.47530506	7.743328059	7.15373753	3.852061764	2.689990013	0.836197391	0.184138052	0.298830555	0	0	0	0	0	0												
1979	1	2	3	2	21	0	0	0	0	0	0	0	0	0	0.155612627	0.056725375	0.303588397	1.483654796	4.61124876	7.464968374	9.264019391	7.639364962	6.246011569	3.681955471	3.444089337	2.573934716	1.025540738	0.579165008	0.323506079	0.435337329	0.028377554	0.098189717	0	0	0	0	0	0	0	0	0	0.189704284	0.135442962	1.307956552	5.627576066	10.6585589	12.26052783	9.691315427	4.498237645	3.503321288	1.744377976	0.772495532	0.038501244	0.08900445	0	0	0.039312086	0.028377554	0												
1980	1	2	3	2	26	0	0	0	0	0	0	0	0	0	0	0	0.825975602	2.603675428	5.273061279	9.195199339	8.412849876	9.316747219	7.318608547	4.689866072	4.046388111	2.070381476	1.643618758	1.095478054	0.906997806	0.164131259	0.106233341	0	0	0	0	0	0	0	0	0	0	0.097963183	0.416533762	2.451799476	5.954489046	10.53744093	9.951885618	6.51153238	5.053210968	0.805931367	0.345287182	0.054885009	0.149828912	0	0	0	0	0	0												
1981	1	2	3	2	37	0	0	0	0	0	0	0	0	0	0	0.011526394	0.220256788	1.593022362	4.557912582	6.417600912	6.871015857	6.379396078	5.06751388	4.535270142	3.15718236	1.675858585	1.365510274	0.768904323	0.405578714	0.316600207	0.037540929	0.034780166	0	0	0	0	0	0	0	0	0	0.022468916	0.306995023	0.997990769	5.269829232	9.796012196	12.43513982	10.99760656	8.24752411	5.356672796	2.151924199	0.745405351	0.151341452	0	0.037496554	0.068122463	0	0	0												
1982	1	2	3	2	35	0	0	0	0	0	0	0	0	0	0.007855167	0.24905281	1.120209989	4.473928584	6.445667606	5.562656528	4.361995399	4.651044801	4.493286438	3.02608242	2.253427866	1.467070699	0.934587359	0.434773854	0.523029782	0.19223468	0.051521471	0	0	0	0	0	0	0	0	0	0.01388187	0.131190259	1.724512245	6.302004386	12.66766884	13.55060565	9.527790977	6.497364607	4.157439611	2.953688687	1.454124789	0.718136922	0.047173652	0.005992047	0	0	0	0	0												
1983	1	2	3	2	30	0	0	0	0	0	0	0	0	0	0	0.064144077	0.559276786	4.17199311	7.591377736	9.275522672	8.155817741	6.290676273	4.02785236	2.475938128	2.313083023	1.713457379	0.961350407	0.788533856	0.282473229	0.079273354	0.079288643	0.054565346	0	0	0	0	0	0	0	0	0	0.406314207	1.611817355	5.887599571	11.59353443	14.50624289	8.478117547	4.221198959	2.159832299	1.268156194	0.444145023	0.292924058	0.190928002	0.054565346	0	0	0	0	0												
1984	1	2	3	2	38	0	0	0	0	0	0	0	0	0	0.015963208	0.340184645	1.518216893	4.539177101	8.21230947	7.784318253	6.028115211	4.05620449	2.948548262	3.256611814	2.997570725	2.03039651	1.073772455	0.553383182	0.372946611	0.217018466	0.058230781	0.012174974	0	0	0	0	0	0	0	0	0.217181696	0.540597437	2.379381374	5.856268309	11.11632774	11.37239603	8.414649339	5.392482249	3.970607819	2.617274697	1.378160231	0.501783282	0.188852517	0.038894228	0	0	0	0	0												
1985	1	2	3	2	50	0	0	0	0	0	0	0.029318315	0	0	0.011715504	0.368160742	1.679867684	5.329100219	9.397050568	8.366209891	5.43913667	3.329303566	2.782599119	2.914729539	1.995426843	1.306081364	0.640794097	0.40308141	0.22609182	0.109358079	0.038990372	0.050035308	0	0	0	0	0	0	0.044591785	0	0.086689934	0.756003091	2.10788755	6.373490281	11.75382723	10.08363542	7.892391434	5.680599079	4.630811072	3.953202958	1.52606542	0.49913242	0.13171102	0.062910194	0	0	0	0	0												
1986	1	2	3	2	36	0	0	0	0	0	0	0	0	0	0.101846915	0.387500467	0.996791654	3.482234326	7.290501497	7.973236737	6.795815278	4.480911996	3.437143159	3.418224586	1.923228829	1.435002649	0.64885027	0.602119994	0.255299719	0.118076127	0.068420038	0.005729699	0	0	0	0	0	0	0	0	0.06806628	0.164458738	2.717815009	7.735102862	12.2237285	13.56357471	8.061360339	5.331386429	3.208637775	1.996333572	0.824607732	0.372851692	0.239606583	0.071535837	0	0	0	0	0												
1987	1	2	3	2	39	0	0	0	0	0	0	0	0	0	0.326921161	0.565422687	2.689194228	5.992125965	8.965241257	7.00609871	5.142861611	3.118947802	1.74800775	1.228759852	1.21038826	0.840172705	0.490681805	0.229064846	0.203999532	0.047994372	0.045905633	0.018218856	0	0	0	0	0	0	0	0	0.325118832	1.49143222	7.189782548	11.55994838	15.81054636	12.3863154	5.765415085	2.779605777	1.369905618	0.893806013	0.38934166	0.110878836	0.057896241	0	0	0	0	0	0												
1988	1	2	3	2	52	0	0	0	0	0	0	0	0	0.058742568	0.135344797	0.950687285	1.871837325	5.553439294	8.413929567	7.841102525	6.641492838	3.308336599	2.571114953	1.245049395	1.143527295	0.717629817	0.348409185	0.417881418	0.198579442	0.102987432	0.01893245	0.033702623	0	0	0	0	0	0	0	0	0.153903114	0.593275212	3.143549069	7.80866473	15.13675074	15.13007831	8.828822328	3.912789218	2.06309163	0.952565373	0.410424904	0.224338046	0.054305108	0.014715406	0	0	0	0	0												
1989	1	2	3	2	64	0	0	0	0	0	0	0	0	0	0.086681318	0.396339916	1.90723573	4.341167238	8.381154976	7.538405588	5.628432309	3.812853393	2.774255273	2.323088443	1.657672942	1.146829055	0.765450292	0.366281431	0.179028928	0.160709969	0.06445294	0	0	0	0	0	0	0	0	0	0.067915879	0.409050898	1.476443513	7.65209914	14.95383328	15.32169967	9.186807216	4.536769952	2.60906426	0.92412443	0.900522608	0.301450883	0.070437201	0.05974133	0	0	0	0	0												
1990	1	2	3	2	65	0	0	0	0	0	0	0	0	0.024732573	0.102278613	0.468272248	2.088957477	4.921969543	6.220233833	6.698282539	5.910145572	3.710513377	3.672793099	3.734975657	2.195119754	1.279793741	0.745513344	0.333635043	0.137618143	0.100598297	0.111482133	0.046688453	0	0	0	0	0	0	0	0	0.073449722	0.469061926	1.876151041	7.049724073	14.74311771	13.58759807	6.766850474	3.83968006	3.6730103	3.233904444	1.46136924	0.648056425	0.059419172	0	0	0.015003907	0	0	0												
1991	1	2	3	2	91	0	0	0	0	0	0	0	0.038026355	0	0.185720725	0.371311517	2.350326468	5.576445205	8.838003625	7.621155968	5.914328913	4.141464251	3.134428277	2.499066714	1.510005968	1.085894359	0.989854415	0.437979648	0.339652653	0.07086883	0.059703713	0.021794985	0	0	0	0	0	0	0	0	0.055009322	0.503932302	2.926888051	9.330253291	15.11273798	13.20302477	5.992926739	3.333839898	1.891406451	1.134720936	0.756806894	0.427815782	0.125288148	0.019316842	0	0	0	0	0												
1992	1	2	3	2	88	0	0	0	0	0	0	0	0	0.028467304	0.051209334	0.490388581	1.076093976	3.955912973	6.844516813	7.093540832	6.187616174	5.216678415	3.935203964	3.356472481	1.842359554	1.365286845	0.693317069	0.360101291	0.358190564	0.261743514	0.029520654	0.110562367	0	0	0	0	0	0	0	0.024633537	0.035579437	0.395012978	2.716903184	7.511533941	13.60879359	12.36218073	8.683286398	5.171426997	3.122523309	1.623956532	0.941657889	0.461199226	0.033560731	0.050568805	0	0	0	0	0												
1993	1	2	3	2	33	0	0	0	0	0	0	0	0	0	0.188383662	0.955027893	1.837535383	3.438205195	7.053777534	7.17959468	5.686285039	5.08827503	4.250598595	3.404963825	2.967939715	1.147480602	1.195903821	0.640226281	0.900462501	0.284066331	0.118474247	0	0	0	0	0	0	0	0	0	0.111692691	0.934053635	3.182267456	8.79051634	11.58932145	9.586004865	7.664513883	5.074359928	3.354346913	1.755657188	0.868072179	0.502895363	0.249097781	0	0	0	0	0	0												
1994	1	2	3	2	36	0	0	0	0	0	0	0	0	0.007972602	0.390154996	0.499144621	2.214390178	4.39223943	6.011536382	6.379243461	4.017292678	4.432969446	3.012679948	1.762453319	1.921735588	1.038658006	0.944775243	0.115192333	0.107013777	0.049955124	0.06983291	0.010915064	0	0	0	0	0	0	0	0	0.14501731	2.604139935	6.253578867	13.18702206	15.85443635	10.18753046	7.22938048	3.038376652	1.851541684	1.470782538	0.545059391	0.139569748	0.115409414	0	0	0	0	0	0												
1995	1	2	3	2	31	0	0	0	0	0	0	0	0	0.248906706	0.177675051	2.477239178	3.555633573	5.910870614	5.247589212	7.690083196	4.933737021	2.634491504	1.931056073	1.266668583	0.911202439	1.207655674	0.385069504	0.034800669	0.23502669	0.064529997	0	0.071789232	0	0	0	0	0	0	0	0.012076833	0.149783062	2.705225264	5.997905871	12.47489903	13.56762864	14.71527109	5.71285511	2.680699186	1.371170784	0.811140846	0.508363668	0.282251147	0.026704542	0	0	0	0	0	0												
1996	1	2	3	2	26	0	0	0	0	0	0	0	0	0	0.085841075	0.680491828	3.250252202	7.436317171	10.47678886	9.909347995	6.887630966	3.456266045	3.010245879	2.662614514	1.207447877	1.316140011	0.645759048	0.781670548	0.440063012	0.434328637	0	0.165902249	0	0	0	0	0	0	0	0	0.203628955	1.254465774	4.284055257	8.682761602	10.41655399	9.867210715	6.249654505	2.624997582	1.625397244	1.125647855	0.372072809	0.086691419	0.206492399	0	0.015482056	0	0	0.13777992	0												
1997	1	2	3	2	37	0	0	0	0	0	0	0	0	0.080711221	0.193080719	0.436114337	1.653653204	4.660526574	8.613218743	9.799667339	6.9717639	6.585974498	3.469439771	3.586930404	1.351297608	1.335758074	0.779274277	0.541628707	0.324458343	0.080711221	0.146565103	0	0	0	0	0	0	0	0	0	0.05976034	0.351825589	2.535540998	5.337984562	12.4562708	12.03455153	8.840626974	4.021458194	1.838695665	0.990078093	0.488633288	0.187364202	0.128400732	0.118034995	0	0	0	0	0												
1998	1	2	3	2	49	0	0	0	0	0	0	0	0.016606781	0	0.017330182	0.269262239	0.96743208	3.628486718	8.038675382	9.534186523	10.07639025	6.979383949	4.642044164	3.563387209	2.803443365	1.405782362	1.430701666	0.896032325	0.656699711	0.407958524	0.068813761	0.058412318	0	0	0	0	0	0	0	0	0	0.313103319	1.253184449	3.885762891	9.60505448	12.25197171	8.672047552	4.610152462	1.603039012	1.34248564	0.476976709	0.199971555	0.290095626	0	0.035125083	0	0	0	0												
1999	1	2	3	2	46	0	0	0	0	0	0	0	0	0.023397397	0	0.181803427	1.31245743	4.317879435	7.293310143	10.83029039	9.145756821	6.456521117	5.078107815	2.946815601	1.660877167	1.388039671	0.576834805	0.577062379	0.250014523	0.422558113	0.032695757	0	0	0	0	0	0	0	0	0	0.059577158	0.200031893	2.066249603	5.104149194	12.42587999	12.99416191	8.258799532	2.922125356	2.009357433	0.686113111	0.468641541	0.093352308	0.19200858	0	0	0.025130401	0	0	0												
2000	1	2	3	2	46	0	0	0	0	0	0	0	0	0	0.367908917	0.773705143	1.503286764	4.409108563	7.007860845	6.79744965	6.852927899	5.217810745	3.168568235	3.146405396	2.102563454	0.870871116	0.700172205	0.41846281	0.33409088	0.166883763	0.065980442	0.087445432	0	0	0	0	0	0	0	0	0.004674026	0.538519903	2.964168888	9.505476908	12.73736527	12.94581238	6.497345372	4.353447108	2.773548128	1.64004785	1.353805565	0.34068326	0.306613402	0.046989687	0	0	0	0	0												
2001	1	2	3	2	42	0	0	0	0	0	0	0	0	0	0	0.295480015	0.422188572	1.837787696	5.821723514	9.145339582	7.67649881	5.927288462	6.045909981	4.199042519	2.910545399	1.476194734	2.507989493	0.638723933	0.355208517	0.300943455	0.286401259	0.114153005	0	0	0	0	0	0	0.008931184	0	0	0.426116846	1.236466618	4.441051282	10.250444	13.99547982	8.112983964	5.797907598	3.146423988	1.302614095	0.518450873	0.135414101	0.207257393	0.066319369	0.051972321	0.17829902	0.162448584	0	0												
2002	1	2	3	2	49	0	0	0	0	0	0	0	0	0	0	0.195519352	0.621754189	2.507871753	4.288440068	6.860186425	7.090408381	5.924091239	4.104057982	2.961111618	2.555289949	1.297465343	0.675308986	1.013753525	0.185567171	0.15112136	0.062769042	0.075498114	0	0	0	0	0	0	0	0	0.116299971	0.144942872	1.767905356	5.798790617	13.99130693	15.15377503	11.32309426	5.391077689	3.303258675	1.687460514	0.436901002	0.206866768	0.033946042	0.074159779	0	0	0	0	0												
2003	1	2	3	2	65	0	0	0	0	0	0	0	0	0	0.019588157	0.03253169	0.510163023	1.867133948	4.462084041	6.577051126	6.414034676	6.715233098	3.621450961	3.031193337	2.313005041	1.348520482	1.041565916	0.439952214	0.591523999	0.197402887	0.071405308	0.042661016	0	0	0	0	0	0	0	0.022903278	0	0.117931927	1.06339038	4.112450881	11.38958475	19.05841887	13.09977851	6.173072098	2.787750772	1.559901179	0.701336421	0.360092806	0.186944866	0.069942337	0	0	0	0	0												
2004	1	2	3	2	63	0	0	0	0	0	0	0	0	0.104068842	0.152497586	0.168588223	0.374097851	1.786390637	4.038799423	6.318897127	6.899928064	6.361243653	3.783516256	3.295807703	1.956749139	1.121653497	0.669831003	0.593036191	0.157101283	0.229783709	0.066307049	0.066307049	0	0	0	0	0	0	0	0.032749728	0.170375891	0.462907639	1.548978106	4.49720949	12.54080058	18.18587405	14.72537848	6.369015688	2.295345546	0.497966716	0.317206182	0.133472082	0.061857418	0.01625812	0	0	0	0	0												
2005	1	2	3	2	68	0	0	0	0	0	0	0	0	0	0.081586008	0.1764193	0.674791389	1.104112003	3.85968044	5.238118211	8.115978109	7.005789313	5.442307242	4.093021773	1.979984956	1.427942962	1.114460721	0.502653604	0.321126259	0.279629538	0.175678811	0.055415484	0	0	0	0	0	0	0	0	0.040919354	0.192139182	0.988355997	3.712483715	11.09263579	15.27627729	14.85240821	7.31276492	3.230592632	1.042559806	0.351993225	0.100660777	0.114546331	0	0	0.042966652	0	0	0												
2006	1	2	3	2	86	0	0	0	0	0	0	0	0	0.054447222	0.022328201	0.185081845	1.159866637	2.263131676	4.416593932	6.946014275	7.396976506	6.356362626	4.876515036	3.538538512	2.0461802	0.932195021	0.546522604	0.604533195	0.199510378	0.15362005	0.034220333	0.100510191	0	0	0	0	0	0	0	0	0.034789771	0.428287484	1.733511808	4.847888733	10.96881827	16.0011606	13.42987827	6.858003839	2.309326771	1.070447652	0.270436552	0.042861364	0.081483073	0.07765551	0.012301857	0	0	0	0												
2007	1	2	3	2	100	0	0	0	0	0	0	0	0	0	0.147391434	0.664127525	1.38464471	2.611585489	5.296796161	6.121886751	5.796012908	5.915121028	4.346967486	3.329263381	1.604736413	1.34603921	0.426891416	0.412337146	0.207072323	0.151393273	0.069216251	0	0	0	0	0	0	0	0	0	0.046189332	0.463234809	2.067226817	6.271577449	11.69375809	17.20169207	13.19909705	5.914350717	2.319280127	0.550297114	0.146078881	0.095692408	0.065458048	0.062282372	0.026112488	0	0	0.046189332	0												
2008	1	2	3	2	134	0	0	0	0	0	0	0	0	0.006833835	0.062184833	0.382149007	1.221409446	2.557989039	4.548989284	6.873412875	5.973534856	6.584041557	4.08335329	2.828190494	1.855852326	1.45458224	0.750297736	0.555722631	0.133591219	0.086130815	0.075014973	0.04004153	0	0	0	0	0	0	0	0	0	0.641378846	1.76036527	5.735065068	10.80130197	16.44829678	12.89575716	7.020770722	2.628400687	1.388876355	0.385391332	0.130083327	0.079529322	0	0	0	0	0	0.011461169												
2009	1	2	3	2	106	0	0	0	0	0	0	0	0	0.086694862	0.033407564	0.152459145	0.756173299	2.377616995	5.588637819	7.652641385	7.18412947	5.607680478	4.356181571	3.083292477	2.403564967	1.715710786	0.997771782	0.464086599	0.109437084	0.057236756	0.109471714	0.055900957	0	0	0	0	0	0.004956213	0	0.011146869	0.061697015	0.299135661	0.880376321	3.585241214	10.94996549	16.22127463	12.51961987	7.285678239	3.101908599	1.390319678	0.539939244	0.333324122	0.023321121	0	0	0	0	0	0												
2010	1	2	3	2	30	0	0	0	0	0	0	0	0	0	0	0	0.610614463	2.449200234	7.684244486	9.420057646	7.693725513	9.916033726	5.437036081	5.333498559	3.010570933	1.558633708	1.146995494	0.805068868	0.570439259	0.183479478	0.154730776	0	0	0	0	0	0	0	0	0	0	0.095328669	0.973361147	3.791252157	8.47059156	12.31236574	10.21885081	5.342961026	1.510916446	1.164472585	0.021941829	0.123628802	0	0	0	0	0	0	0												
-1965	1	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.869158879	3.738317757	9.345794393	19.1588785	13.08411215	15.88785047	10.74766355	10.74766355	6.542056075	4.205607477	2.803738318	1.869158879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.869158879	3.738317757	9.345794393	19.1588785	13.08411215	15.88785047	10.74766355	10.74766355	6.542056075	4.205607477	2.803738318	1.869158879	0	0												
-1966	1	3	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	6.25	5	11.25	16.25	15	7.5	7.5	2.5	2.5	2.5	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	2.5	5	5	2.5	2.5	1.25	0	0	0	0	0	0	0												
1967	1	3	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1.407877781	5.986939973	10.76307459	16.78762409	13.82136786	13.23129461	11.64489404	6.789146758	5.879305691	5.534803403	2.234340953	3.502680076	1.41230735	0.531241084	0.473101745	0	0	0	0	0	0	0	0	0	0	0	0	1.407877781	5.986939973	10.76307459	16.78762409	13.82136786	13.23129461	11.64489404	6.789146758	5.879305691	5.534803403	2.234340953	3.502680076	1.41230735	0.531241084	0.473101745												
1968	1	3	3	2	7	0	0	0	0	0	0	0	0	0	0	0	0.232012177	0.348018265	1.856097415	3.559785468	6.544156436	3.63111847	6.464354248	9.20991108	8.831915687	8.052203514	4.866803638	3.769085512	2.574322613	1.463037169	0.764944599	0.312455218	0	0	0	0	0	0	0	0	0	0	0	0	0.038651829	0.072043688	1.474685966	2.864413399	8.364058155	11.00664957	7.82003497	3.679851915	1.837960039	0.284125304	0.077303657	0	0	0	0												
1969	1	3	0	2	4	0	0	0	0	0	0	0	0	0	0	0.205596179	0.364335745	2.440888531	8.922689301	13.04468663	16.0567787	18.280393	14.32350379	9.283263934	5.634878873	4.488472554	2.601238511	1.942851982	1.03700675	1.162532211	0.177669195	0.033214105	0	0	0	0	0	0	0	0	0	0	0.205596179	0.364335745	2.440888531	8.922689301	13.04468663	16.0567787	18.280393	14.32350379	9.283263934	5.634878873	4.488472554	2.601238511	1.942851982	1.03700675	1.162532211	0.177669195	0.033214105												
1970	1	3	0	2	32	0	0	0.001543583	0.010012949	0.022571338	0.018660544	0.008574727	0.018470649	0.028906236	0.038358542	0.01705345	0.229875492	1.532455337	6.159309344	11.98197825	20.60033563	19.72433625	15.63592762	8.602344851	5.956402488	3.477209368	2.859637706	1.382840819	0.797688115	0.591167364	0.273339727	0.030999617	0	0	0.001543583	0.010012949	0.022571338	0.018660544	0.008574727	0.018470649	0.028906236	0.038358542	0.01705345	0.229875492	1.532455337	6.159309344	11.98197825	20.60033563	19.72433625	15.63592762	8.602344851	5.956402488	3.477209368	2.859637706	1.382840819	0.797688115	0.591167364	0.273339727	0.030999617												
1971	1	3	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0.016660835	0.174496492	1.481120596	6.107680126	18.72228998	23.6445761	20.95055452	12.02558555	5.529617505	3.552259298	2.907538785	2.282413509	0.714283015	1.455298598	0.326374726	0.109250367	0	0	0	0	0	0	0	0	0	0	0	0.016660835	0.174496492	1.481120596	6.107680126	18.72228998	23.6445761	20.95055452	12.02558555	5.529617505	3.552259298	2.907538785	2.282413509	0.714283015	1.455298598	0.326374726	0.109250367												
1972	1	3	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0.155556267	0.525429763	4.254928962	8.464677435	13.22380879	17.85368244	16.20456738	12.66351026	9.497121579	6.733160137	3.49260272	3.072285224	1.873677237	0.951830453	0.875474664	0.157686698	0	0	0	0	0	0	0	0	0	0	0	0.155556267	0.525429763	4.254928962	8.464677435	13.22380879	17.85368244	16.20456738	12.66351026	9.497121579	6.733160137	3.49260272	3.072285224	1.873677237	0.951830453	0.875474664	0.157686698												
